Latitude: 42.7257  Longitude: -84.4777,,,,,,,,,,,,,
X & Y on Lambert Conformal Conic: 1205230.14 136370.46,,,,,,,,,,,,,
Tile: 11928,,,,,,,,,,,,,
Elevation: 260 meters,,,,,,,,,,,,,
All years; all variables; Daymet Software Version 4.0,,,,,,,,,,,,,
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 ,,,,,,,,,,,,,
,,,,,,,,,,,,,
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa),mean_temp,gdd_tf,gdd,temp_diff,spring_precip
2020,141,52696.45,0,411.61,0,20.66,10.26,1248.98,15.46,TRUE,54.945,10.4,137.94
2020,142,52805.56,0,455.96,0,22.92,10.41,1261.26,16.665,TRUE,61.61,12.51,137.94
2020,143,52911.87,0.76,314.05,0,20.87,13.33,1530.06,17.1,TRUE,68.71,7.54,137.94
2020,144,53015.32,1.07,403.42,0,24.63,13.93,1590.59,19.28,TRUE,77.99,10.7,137.94
2020,145,53115.84,0,449.66,0,29.74,16.14,1834.01,22.94,TRUE,90.93,13.6,137.94
2020,146,53213.37,8.86,345.79,0,30.83,16.32,1854.67,23.575,TRUE,104.505,14.51,137.94
2020,147,53307.86,0,445.64,0,31.73,17.78,2034.97,24.755,TRUE,119.26,13.95,137.94
2020,148,53399.23,0,394.65,0,29.69,18.55,2135.7,24.12,TRUE,133.38,11.14,137.94
2020,149,53487.44,5.48,182.15,0,25.71,19.8,2308.63,22.755,TRUE,146.135,5.91,137.94
2020,150,53572.42,9.15,222.77,0,22.18,15.21,1727.44,18.695,TRUE,154.83,6.97,137.94
2020,151,53654.11,0,380.79,0,19.72,10.57,1274.69,15.145,TRUE,159.975,9.15,137.94
2020,152,53732.46,0,494.06,0,18.05,4.78,858.42,11.415,TRUE,161.39,13.27,137.94
2020,153,53807.42,2.47,401.82,0,22.19,5.55,906.06,13.87,TRUE,165.26,16.64,137.94
2020,154,53878.92,2.17,387.14,0,31.16,13.36,1532.12,22.26,TRUE,177.52,17.8,137.94
2020,155,53946.93,0,408.31,0,28.74,17.49,1997.89,23.115,TRUE,190.635,11.25,137.94
2020,156,54011.4,0,484.13,0,28.98,13.97,1594.85,21.475,TRUE,202.11,15.01,137.94
2020,157,54072.26,0,493.74,0,29.83,14.02,1599.51,21.925,TRUE,214.035,15.81,137.94
2020,158,54129.49,0,435.71,0,27.12,14.96,1699.72,21.04,TRUE,225.075,12.16,137.94
2020,159,54183.04,0,485.37,0,25.2,10.85,1298.6,18.025,TRUE,233.1,14.35,137.94
2020,160,54232.86,0,505.75,0,28.73,12.24,1424.19,20.485,TRUE,243.585,16.49,137.94
2020,161,54278.93,1.49,505.09,0,32.54,14.77,1664.8,23.655,TRUE,257.24,17.77,137.94
2020,162,54321.2,25.81,359.18,0,31.37,15.51,1761.28,23.44,TRUE,270.68,15.86,137.94
2020,163,54359.64,2.49,312.07,0,25.81,14.19,1618.02,20,TRUE,280.68,11.62,137.94
2020,164,54394.22,0,402.26,0,21.24,10.88,1302,16.06,TRUE,286.74,10.36,137.94
2020,165,54424.92,0,428.99,0,18.71,7.77,1055.3,13.24,TRUE,289.98,10.94,137.94
2020,166,54451.71,0,514.81,0,20.81,5.52,904.05,13.165,TRUE,293.145,15.29,137.94
2020,167,54474.58,0,541.76,0,24.72,6.26,951.74,15.49,TRUE,298.635,18.46,137.94
2020,168,54493.49,0,524.24,0,27.98,9.68,1201.38,18.83,TRUE,307.465,18.3,137.94
2020,169,54508.44,0,486.38,0,28.76,12.6,1458.62,20.68,TRUE,318.145,16.16,137.94
2020,170,54519.41,0,509.16,0,30.31,11.83,1386.06,21.07,TRUE,329.215,18.48,137.94
2020,171,54526.41,0,486.69,0,31.79,14.26,1625.24,23.025,TRUE,342.24,17.53,137.94
2020,172,54529.41,1.89,438.44,0,32.66,17.62,2013.76,25.14,TRUE,357.38,15.04,137.94
2020,173,54528.42,0,350.74,0,29.48,18.65,2148.44,24.065,TRUE,371.445,10.83,137.94
2020,174,54523.44,8.25,291.32,0,29.75,17.42,1989.14,23.585,TRUE,385.03,12.33,137.94
2020,175,54514.47,0,235.13,0,22.64,16.21,1841.38,19.425,TRUE,394.455,6.43,137.94
2020,176,54501.52,0,378.95,0,24.37,13.41,1537.37,18.89,TRUE,403.345,10.96,137.94
2020,177,54484.61,0,432.98,0,26.72,13.31,1527.24,20.015,TRUE,413.36,13.41,137.94
2020,178,54463.74,27.12,342.31,0,28.33,13.39,1535.9,20.86,TRUE,424.22,14.94,137.94
2020,179,54438.93,0,376.05,0,29.5,17.72,2027.24,23.61,TRUE,437.83,11.78,137.94
2020,180,54410.19,0,429.1,0,29.49,15.31,1738.91,22.4,TRUE,450.23,14.18,137.94
2020,181,54377.57,0,404.07,0,30.55,17.18,1959.45,23.865,TRUE,464.095,13.37,137.94
2020,182,54341.07,0,393.75,0,30.65,17.71,2025.2,24.18,TRUE,478.275,12.94,137.94
2020,183,54300.72,0,415.63,0,30.85,16.98,1933.69,23.915,TRUE,492.19,13.87,137.94
2020,184,54256.57,0,439.28,0,32.93,17.49,1997.29,25.21,TRUE,507.4,15.44,137.94
2020,185,54208.64,0,424.1,0,33.81,18.81,2171.03,26.31,TRUE,523.71,15,137.94
2020,186,54156.96,0,371.3,0,31.67,19.52,2268.2,25.595,TRUE,539.305,12.15,137.94
2020,187,54101.59,0,447.13,0,33.14,17.17,1957.59,25.155,TRUE,554.46,15.97,137.94
2020,188,54042.55,0,419.66,0,33.56,18.81,2170.56,26.185,TRUE,570.645,14.75,137.94
2020,189,53979.89,0,422.97,0,34.18,19.09,2208.09,26.635,TRUE,587.28,15.09,137.94
2020,190,53913.67,9.74,299.43,0,33.36,19.63,2284.01,26.495,TRUE,603.775,13.73,137.94
2020,191,53843.92,2.53,300.2,0,34.39,20.44,2402.3,27.415,TRUE,621.19,13.95,137.94
2020,192,53770.69,29.43,163.68,0,26.78,20.47,2406.12,23.625,TRUE,634.815,6.31,137.94
2020,193,53694.05,0,382.43,0,28.87,16.99,1935.14,22.93,TRUE,647.745,11.88,137.94
2020,194,53614.03,0,377.35,0,27.17,15.7,1782.33,21.435,TRUE,659.18,11.47,137.94
2020,195,53530.71,0,413.84,0,26.79,13.87,1584.17,20.33,TRUE,669.51,12.92,137.94
2020,196,53444.12,0,435.2,0,28.31,14.19,1617.08,21.25,TRUE,680.76,14.12,137.94
2020,197,53354.34,10.18,308.64,0,30.77,17.36,1981.41,24.065,TRUE,694.825,13.41,137.94
2020,198,53261.41,3.49,206.01,0,26.94,19.13,2213.52,23.035,TRUE,707.86,7.81,137.94
2020,199,53165.41,0,429.63,0,29.87,16.11,1830.06,22.99,TRUE,720.85,13.76,137.94
2020,200,53066.39,0,436.78,0,32.42,17.81,2038.04,25.115,TRUE,735.965,14.61,137.94
2020,201,52964.41,8.91,189.89,0,28.1,21.04,2491.94,24.57,TRUE,750.535,7.06,137.94
2020,202,52859.53,0,356.28,0,28.23,18.07,2072.31,23.15,TRUE,763.685,10.16,137.94
2020,203,52751.83,0,369.33,0,28,17.41,1988.19,22.705,TRUE,776.39,10.59,137.94
2020,204,52641.35,0,362.19,0,28.94,18.49,2126.79,23.715,TRUE,790.105,10.45,137.94
2020,205,52528.17,0,367.04,0,28.16,17.55,2004.73,22.855,TRUE,802.96,10.61,137.94
2020,206,52412.36,0,431.19,0,28.08,14.84,1686.75,21.46,TRUE,814.42,13.24,137.94
2020,207,52293.97,0,454.26,0,30.52,15.53,1762.96,23.025,TRUE,827.445,14.99,137.94
2020,208,52173.07,0,433.58,0,33.3,18.66,2150.28,25.98,TRUE,843.425,14.64,137.94
2020,209,52049.72,0,367.42,0,30.36,19.24,2228.92,24.8,TRUE,858.225,11.12,137.94
2020,210,51923.99,8.46,304.64,0,29.13,16.71,1901.65,22.92,TRUE,871.145,12.42,137.94
2020,211,51795.95,0,374.66,0,29.7,18.46,2123.92,24.08,TRUE,885.225,11.24,137.94
2020,212,51665.65,0,407.18,0,27.64,15.46,1755.96,21.55,TRUE,896.775,12.18,137.94
2020,213,51533.16,0,438,0,27.66,14.07,1605.46,20.865,TRUE,907.64,13.59,137.94
2020,214,51398.55,16.75,285.03,0,25.63,14.87,1690.62,20.25,TRUE,917.89,10.76,137.94
2020,215,51261.87,14.72,228.37,0,24.48,16.42,1866.33,20.45,TRUE,928.34,8.06,137.94
2020,216,51123.19,3.69,258.69,0,25.89,16.47,1873.14,21.18,TRUE,939.52,9.42,137.94
2020,217,50982.57,3.45,245.15,0,21.23,12.96,1493.31,17.095,TRUE,946.615,8.27,137.94
2020,218,50840.07,0,472.9,0,23.83,9.56,1191.41,16.695,TRUE,953.31,14.27,137.94
2020,219,50695.75,0,475.87,0,25.44,10.62,1279.29,18.03,TRUE,961.34,14.82,137.94
2020,220,50549.67,0,494.99,0,27.17,10.44,1263.92,18.805,TRUE,970.145,16.73,137.94
2020,221,50401.89,0,476.07,0,28.16,12.41,1439.87,20.285,TRUE,980.43,15.75,137.94
2020,222,50252.47,0,449.9,0,31.38,16.09,1827.55,23.735,TRUE,994.165,15.29,137.94
2020,223,50101.45,5.18,273.27,0,31.27,20.04,2342.27,25.655,TRUE,1009.82,11.23,137.94
2020,224,49948.9,0,349.42,0,27.74,17.64,2016.71,22.69,TRUE,1022.51,10.1,137.94
2020,225,49794.88,0,481.78,0,30.46,12.9,1487.15,21.68,TRUE,1034.19,17.56,137.94
2020,226,49639.43,0,466.45,0,29.36,13.11,1507.74,21.235,TRUE,1045.425,16.25,137.94
2020,227,49482.61,0,445.61,0,30.46,15.12,1718.16,22.79,TRUE,1058.215,15.34,137.94
2020,228,49324.46,2.56,316.09,0,31.42,16.95,1930.57,24.185,TRUE,1072.4,14.47,137.94
2020,229,49165.05,0,337.07,0,27.3,17.27,1970.16,22.285,TRUE,1084.685,10.03,137.94
2020,230,49004.42,0,415.17,0,28.01,14.61,1662.39,21.31,TRUE,1095.995,13.4,137.94
2020,231,48842.62,0,433.81,0,25.67,11.49,1355.18,18.58,TRUE,1104.575,14.18,137.94
2020,232,48679.7,0,453.53,0,25,9.55,1191.13,17.275,TRUE,1111.85,15.45,137.94
2020,233,48515.7,0,453.31,0,28.87,12.3,1429.21,20.585,TRUE,1122.435,16.57,137.94
2020,234,48350.67,0,420.2,0,30.47,15.36,1743.96,22.915,TRUE,1135.35,15.11,137.94
2020,235,48184.65,0,427.44,0,31.39,15.36,1744.51,23.375,TRUE,1148.725,16.03,137.94
2020,236,48017.69,0,397.17,0,30.89,16.6,1888.24,23.745,TRUE,1162.47,14.29,137.94
2020,237,47849.83,0,401.32,0,32.59,17.58,2008.5,25.085,TRUE,1177.555,15.01,137.94
2020,238,47681.11,7.22,188.89,0,28.44,20.41,2397.39,24.425,TRUE,1191.98,8.03,137.94
2020,239,47511.58,4.55,263.58,0,31.25,18.98,2193.61,25.115,TRUE,1207.095,12.27,137.94
2020,240,47341.27,11.39,247.63,0,32.68,21,2485.81,26.84,TRUE,1223.935,11.68,137.94
2020,241,47170.22,25.57,202.3,0,29.02,20.24,2371.56,24.63,TRUE,1238.565,8.78,137.94
2020,242,46998.47,0,306.2,0,25.89,16.21,1841.57,21.05,TRUE,1249.615,9.68,137.94
2020,243,46826.06,0,346.21,0,22.47,11.67,1371.33,17.07,TRUE,1256.685,10.8,137.94
2020,244,46653.02,0,409.72,0,26.42,11.86,1388.66,19.14,TRUE,1265.825,14.56,137.94
2020,245,46479.39,21.57,274.47,0,27.94,15.17,1722.8,21.555,TRUE,1277.38,12.77,137.94
2020,246,46305.2,0.94,298.3,0,26.47,16.67,1896.22,21.57,TRUE,1288.95,9.8,137.94
2020,247,46130.5,0,392.04,0,28.73,14.08,1605.94,21.405,TRUE,1300.355,14.65,137.94
2020,248,45955.3,0,362.93,0,22.56,10.34,1255.62,16.45,TRUE,1306.805,12.22,137.94
2020,249,45779.66,0,384.01,0,24.89,11.25,1333.76,18.07,TRUE,1314.875,13.64,137.94
2020,250,45603.58,3.13,304.65,0,22.88,8.22,1088.29,15.55,TRUE,1320.425,14.66,137.94
2020,251,45427.12,41.58,269.74,0,25.53,12.94,1491.04,19.235,TRUE,1329.66,12.59,137.94
2020,252,45250.3,18.28,147.1,0,17.35,11.6,1365.42,14.475,TRUE,1334.135,5.75,137.94
2020,253,45073.15,5.06,154.05,0,16.93,10.95,1308.07,13.94,TRUE,1338.075,5.98,137.94
2020,254,44895.7,0,175.59,0,16.1,11.09,1319.89,13.595,TRUE,1341.67,5.01,137.94
2020,255,44717.98,0,328.22,0,20.01,9.78,1209,14.895,TRUE,1346.565,10.23,137.94
2020,256,44540.03,5.37,269.76,0,23.07,11.12,1322.62,17.095,TRUE,1353.66,11.95,137.94
2020,257,44361.86,0,271.13,0,21.2,13.07,1503.96,17.135,TRUE,1360.795,8.13,137.94
2020,258,44183.51,0,294.07,0,18.3,9.65,1199.08,13.975,TRUE,1364.77,8.65,137.94
2020,259,44005,0,400.44,0,21.89,7.67,1048.65,14.78,TRUE,1369.55,14.22,137.94
2020,260,43826.37,0,388.48,0,25,10.82,1296.04,17.91,TRUE,1377.46,14.18,137.94
2020,261,43647.65,0,290.02,0,18.77,10.03,1229.48,14.4,TRUE,1381.86,8.74,137.94
2020,262,43468.85,0,372.02,0,16.19,4.15,821.35,10.17,TRUE,1382.03,12.04,137.94
2020,263,43290.01,0,431.17,0,17.34,0.68,641.39,9.01,FALSE,1382.03,16.66,137.94
2020,264,43111.16,0,428.75,0,20.02,2.69,741.18,11.355,TRUE,1383.385,17.33,137.94
2020,265,42932.32,0,422.54,0,22.06,4.56,845.34,13.31,TRUE,1386.695,17.5,137.94
2020,266,42753.53,0,412.03,0,24.33,6.96,998.46,15.645,TRUE,1392.34,17.37,137.94
2020,267,42574.8,0,401.38,0,25.7,8.69,1123.88,17.195,TRUE,1399.535,17.01,137.94
2020,268,42396.17,0,371.15,0,24.7,10.04,1230.35,17.37,TRUE,1406.905,14.66,137.94
2020,269,42217.66,0,381.14,0,26.69,10.41,1261.5,18.55,TRUE,1415.455,16.28,137.94
2020,270,42039.31,0,362.68,0,26.47,11.4,1347.58,18.935,TRUE,1424.39,15.07,137.94
2020,271,41861.14,2.66,184.77,0,22.46,13.89,1586.42,18.175,TRUE,1432.565,8.57,137.94
2020,272,41683.18,5.21,143.25,0,15.99,9.87,1216.42,12.93,TRUE,1435.495,6.12,137.94
2020,273,41505.46,1.35,267.79,0,17.31,8.24,1089.89,12.775,TRUE,1438.27,9.07,137.94
2020,274,41328.01,9.34,190.68,0,16.09,7.69,1049.67,11.89,TRUE,1440.16,8.4,137.94
2020,275,41150.86,4.31,198.91,0,14.21,5.49,901.94,9.85,FALSE,1440.16,8.72,137.94
2020,276,40974.04,0,294.78,0,11.48,1.55,683.24,6.515,FALSE,1440.16,9.93,137.94
2020,277,40797.57,1.72,297.04,0,11.45,1.41,676.27,6.43,FALSE,1440.16,10.04,137.94
2020,278,40621.5,0.67,288.13,0,12.8,3.03,759.25,7.915,FALSE,1440.16,9.77,137.94
2020,279,40445.85,0,354.77,0,15.1,1.05,659.12,8.075,FALSE,1440.16,14.05,137.94
2020,280,40270.65,0,356.34,0,20.02,4.84,862.24,12.43,TRUE,1442.59,15.18,137.94
2020,281,40095.94,0,331.94,0,20.88,7.28,1021.14,14.08,TRUE,1446.67,13.6,137.94
2020,282,39921.75,0,361.54,0,20.06,3.23,769.88,11.645,TRUE,1448.315,16.83,137.94
2020,283,39748.12,0,380.82,0,25.64,2.86,750.04,14.25,TRUE,1452.565,22.78,137.94
2020,284,39575.08,0,327.48,0,22.66,7.19,1014.32,14.925,TRUE,1457.49,15.47,137.94
2020,285,39402.66,0,264.1,0,19.25,8.28,1092.85,13.765,TRUE,1461.255,10.97,137.94
2020,286,39230.91,10.88,210.88,0,20.44,8.2,1087.22,14.32,TRUE,1465.575,12.24,137.94
2020,287,39059.85,0,305.56,0,19.39,5.24,886.5,12.315,TRUE,1467.89,14.15,137.94
2020,288,38889.54,0,317.82,0,19.82,4.11,819.29,11.965,TRUE,1469.855,15.71,137.94
2020,289,38720,0,281.99,0,15.14,2.53,732.66,8.835,FALSE,1469.855,12.61,137.94
2020,290,38551.27,2.89,219.2,0,12.1,-1.13,562.36,5.485,FALSE,1469.855,13.23,137.94
2020,291,38383.41,0,279.03,0,12.55,-0.11,605.94,6.22,FALSE,1469.855,12.66,137.94
2020,292,38216.44,4.74,174.84,0,12.02,2.02,706.21,7.02,FALSE,1469.855,10,137.94
2020,293,38050.42,2.16,132.15,0,9.43,2.34,722.66,5.885,FALSE,1469.855,7.09,137.94
2020,294,37885.38,9.23,173.78,0,11.26,1.5,680.51,6.38,FALSE,1469.855,9.76,137.94
2020,295,37721.37,13.53,163.31,0,13.48,4.38,834.81,8.93,FALSE,1469.855,9.1,137.94
2020,296,37558.44,15.88,184.07,0,17.34,6.43,962.94,11.885,TRUE,1471.74,10.91,137.94
2020,297,37396.64,7.68,224.18,0,21.47,5.51,903.77,13.49,TRUE,1475.23,15.96,137.94
2020,298,37236,0,231.79,0,9.26,-0.46,590.7,4.4,FALSE,1475.23,9.72,137.94
2020,299,37076.58,0,200.49,0,8.17,0.16,617.73,4.165,FALSE,1475.23,8.01,137.94
2020,300,36918.43,0,115.33,0,6.23,1.97,703.91,4.1,FALSE,1475.23,4.26,137.94
2020,301,36761.6,3.35,32.91,0,3.53,2.5,731.2,3.015,FALSE,1475.23,1.03,137.94
2020,302,36606.14,0,240.49,0,11.55,1.17,664.77,6.36,FALSE,1475.23,10.38,137.94
2020,303,36452.1,0,151.73,0,7.66,1.79,695.16,4.725,FALSE,1475.23,5.87,137.94
2020,304,36299.55,0,97.72,0,4.26,0.67,641.21,2.465,FALSE,1475.23,3.59,137.94
2020,305,36148.52,3.36,214.4,0,11.08,-3.75,462.86,3.665,FALSE,1475.23,14.83,137.94
2020,306,35999.08,1.87,211.6,0,7.62,-1.37,552.67,3.125,FALSE,1475.23,8.99,137.94
2020,307,35851.29,0,244.35,0,8.29,-3,489.8,2.645,FALSE,1475.23,11.29,137.94
2020,308,35705.2,0,290.89,0,17.72,-0.8,576.12,8.46,FALSE,1475.23,18.52,137.94
2020,309,35560.87,0,271.36,0,22.87,5.9,928.32,14.385,TRUE,1479.615,16.97,137.94
2020,310,35418.36,0,180.11,0,18.24,9.75,1206.83,13.995,TRUE,1483.61,8.49,137.94
2020,311,35277.72,0,247.41,0,22.4,8.11,1080.51,15.255,TRUE,1488.865,14.29,137.94
2020,312,35139.03,0,233.61,0,21.9,8.95,1143.49,15.425,TRUE,1494.29,12.95,137.94
2020,313,35002.34,0,264.91,0,23.83,6.23,949.96,15.03,TRUE,1499.32,17.6,137.94
2020,314,34867.71,0,246.89,0,24.98,9.47,1184.54,17.225,TRUE,1506.545,15.51,137.94
2020,315,34735.21,6.64,150.18,0,23.54,12.68,1465.83,18.11,TRUE,1514.655,10.86,137.94
2020,316,34604.9,0,193.93,0,10.98,1.69,689.93,6.335,FALSE,1514.655,9.29,137.94
2020,317,34476.84,1.1,241.84,0,10.9,-2.47,509.39,4.215,FALSE,1514.655,13.37,137.94
2020,318,34351.1,0,167.23,0,5.74,-1.77,536.29,1.985,FALSE,1514.655,7.51,137.94
2020,319,34227.74,10.16,205.81,10.16,7.87,-6.01,390.09,0.93,FALSE,1514.655,13.88,137.94
2020,320,34106.82,4.7,190.33,7.92,11.73,-0.65,582.39,5.54,FALSE,1514.655,12.38,137.94
2020,321,33988.41,0.91,147.83,5.2,6.35,0.47,631.94,3.41,FALSE,1514.655,5.88,137.94
2020,322,33872.58,0,128.65,3.74,2.44,-2.52,507.51,-0.04,FALSE,1514.655,4.96,137.94
2020,323,33759.38,0,255.96,3.41,7.6,-5.23,414.09,1.185,FALSE,1514.655,12.83,137.94
2020,324,33648.89,0,270.57,0.6,17.61,0.69,641.84,9.15,FALSE,1514.655,16.92,137.94
2020,325,33541.17,0,201.6,0,16.11,4.65,851.05,10.38,TRUE,1515.035,11.46,137.94
2020,326,33436.27,0,155.23,0,7.77,0.15,617.49,3.96,FALSE,1515.035,7.62,137.94
2020,327,33334.27,4.79,55.08,0,2.56,-0.62,583.87,0.97,FALSE,1515.035,3.18,137.94
2020,328,33235.23,0,178.04,0,6.76,-2.13,522.4,2.315,FALSE,1515.035,8.89,137.94
2020,329,33139.21,3.94,140.76,0,3.67,-5.93,392.52,-1.13,FALSE,1515.035,9.6,137.94
2020,330,33046.26,9.42,124.33,0,7.98,-0.48,589.89,3.75,FALSE,1515.035,8.46,137.94
2020,331,32956.46,0,97.55,0,7.72,3.01,757.96,5.365,FALSE,1515.035,4.71,137.94
2020,332,32869.85,0,117.59,0,6.6,0.89,651.52,3.745,FALSE,1515.035,5.71,137.94
2020,333,32786.5,0,201.74,0,8.2,-3.68,465.22,2.26,FALSE,1515.035,11.88,137.94
2020,334,32706.47,1.11,193.83,0,10.66,-1.04,566.18,4.81,FALSE,1515.035,11.7,137.94
2020,335,32629.8,0,83.48,0,2.57,-1.42,550.42,0.575,FALSE,1515.035,3.99,137.94
2020,336,32556.55,0,109.94,0,2.99,-2.38,512.85,0.305,FALSE,1515.035,5.37,137.94
2020,337,32486.78,0,185.43,0,8.05,-2.53,507.15,2.76,FALSE,1515.035,10.58,137.94
2020,338,32420.53,0,149.74,0,6.27,-1.36,553.05,2.455,FALSE,1515.035,7.63,137.94
2020,339,32357.85,0,114.06,0,5.63,0.22,620.71,2.925,FALSE,1515.035,5.41,137.94
2020,340,32298.79,0,139.63,0,2.28,-4.45,439.03,-1.085,FALSE,1515.035,6.73,137.94
2020,341,32243.39,0,93.15,0,-1.51,-5.63,401.66,-3.57,FALSE,1515.035,4.12,137.94
2020,342,32191.69,0,130.67,0,1.97,-4.01,453.89,-1.02,FALSE,1515.035,5.98,137.94
2020,343,32143.73,0,136.36,0,2.47,-3.64,466.65,-0.585,FALSE,1515.035,6.11,137.94
2020,344,32099.55,0,188.66,0,7.43,-2.39,512.53,2.52,FALSE,1515.035,9.82,137.94
2020,345,32059.19,0,219.69,0,11.05,-4.45,439.11,3.3,FALSE,1515.035,15.5,137.94
2020,346,32022.66,16.16,140.27,0,7.11,-2.84,495.46,2.135,FALSE,1515.035,9.95,137.94
2020,347,31990.01,14.09,124.67,0,7.15,-0.99,568.24,3.08,FALSE,1515.035,8.14,137.94
2020,348,31961.25,0,82.1,0,2,-1.44,549.44,0.28,FALSE,1515.035,3.44,137.94
2020,349,31936.41,0,111,0,0.47,-4.16,448.99,-1.845,FALSE,1515.035,4.63,137.94
2020,350,31915.52,0,158.68,0,-1.79,-8.77,315.09,-5.28,FALSE,1515.035,6.98,137.94
2020,351,31898.57,0.54,141.8,0.54,-1.2,-6.52,375.08,-3.86,FALSE,1515.035,5.32,137.94
2020,352,31885.6,0.43,86.1,0,-0.98,-4.42,440.26,-2.7,FALSE,1515.035,3.44,137.94
2020,353,31876.61,0,145.64,0,1.57,-4.6,434.14,-1.515,FALSE,1515.035,6.17,137.94
2020,354,31871.6,0,123.66,0,3.01,-1.9,531.48,0.555,FALSE,1515.035,4.91,137.94
2020,355,31870.59,0,107.94,0,2.93,-1.17,560.46,0.88,FALSE,1515.035,4.1,137.94
2020,356,31873.56,0.86,94.56,0,3.26,-0.25,599.47,1.505,FALSE,1515.035,3.51,137.94
2020,357,31880.53,0,127.12,0,4.77,-0.17,603.11,2.3,FALSE,1515.035,4.94,137.94
2020,358,31891.48,1.27,203.21,0,10.78,-0.12,605.19,5.33,FALSE,1515.035,10.9,137.94
2020,359,31906.4,0.94,204.22,0,4.72,-5.65,400.93,-0.465,FALSE,1515.035,10.37,137.94
2020,360,31925.29,0.63,111.68,0.63,-4.59,-8.21,329.04,-6.4,FALSE,1515.035,3.62,137.94
2020,361,31948.12,0,135.23,0.63,-2.87,-7.36,351.67,-5.115,FALSE,1515.035,4.49,137.94
2020,362,31974.89,3.21,170.24,0.31,4.96,-5.24,413.63,-0.14,FALSE,1515.035,10.2,137.94
2020,363,32005.56,0,185.98,0,3.13,-4.98,421.85,-0.925,FALSE,1515.035,8.11,137.94
2020,364,32040.12,6.33,137.77,6.33,-0.65,-7.08,359.27,-3.865,FALSE,1515.035,6.43,137.94
2020,365,32078.54,2.99,158.12,5.95,3.12,-5.09,418.53,-0.985,FALSE,1515.035,8.21,137.94
2021,1,32120.98,12.9,174.11,12.9,0.11,-9.13,306.2,-4.51,FALSE,0,9.24,98.24
2021,2,32167.03,1.16,163.17,12.43,0.33,-4.89,424.89,-2.28,FALSE,0,5.22,98.24
2021,3,32216.85,0.99,87.63,10.39,1.47,-1.13,562.32,0.17,FALSE,0,2.6,98.24
2021,4,32270.39,0.39,65.27,8.37,0.66,-1.19,559.88,-0.265,FALSE,0,1.85,98.24
2021,5,32327.61,0.41,81.19,6.39,1.07,-1.3,555.4,-0.115,FALSE,0,2.37,98.24
2021,6,32388.47,0,119.41,4.22,2.77,-0.84,574.48,0.965,FALSE,0,3.61,98.24
2021,7,32452.92,0,131.02,2.4,2.31,-1.66,540.66,0.325,FALSE,0,3.97,98.24
2021,8,32520.92,0,170.34,2.4,-1.76,-7.04,360.39,-4.4,FALSE,0,5.28,98.24
2021,9,32592.42,0,263.93,2.4,2.04,-10.92,265.63,-4.44,FALSE,0,12.96,98.24
2021,10,32667.37,0,252.67,2.4,0.4,-10,285.81,-4.8,FALSE,0,10.4,98.24
2021,11,32745.72,0,145.67,2.24,-1.33,-5.62,401.97,-3.475,FALSE,0,4.29,98.24
2021,12,32827.4,0,148.51,1.31,0.6,-3.77,462.17,-1.585,FALSE,0,4.37,98.24
2021,13,32912.37,0,197.95,0,5.58,-1.95,529.41,1.815,FALSE,0,7.53,98.24
2021,14,33000.57,0.95,213.56,0,5.73,-2.84,495.44,1.445,FALSE,0,8.57,98.24
2021,15,33091.94,7.29,127.96,0,3.59,-2.24,518.07,0.675,FALSE,0,5.83,98.24
2021,16,33186.42,0.75,152.22,0,0.92,-4,454.29,-1.54,FALSE,0,4.92,98.24
2021,17,33283.95,3.09,92.23,0,1.73,-2.09,523.73,-0.18,FALSE,0,3.82,98.24
2021,18,33384.46,0.57,93.27,0,0.16,-2.62,503.57,-1.23,FALSE,0,2.78,98.24
2021,19,33487.9,2.12,85.12,0,-1.37,-4.77,428.64,-3.07,FALSE,0,3.4,98.24
2021,20,33594.21,0,217.46,0,-1.15,-8.86,312.7,-5.005,FALSE,0,7.71,98.24
2021,21,33703.31,0,233.57,0,4.68,-4.35,442.65,0.165,FALSE,0,9.03,98.24
2021,22,33815.15,0,153.81,0,-1.65,-6.27,382.39,-3.96,FALSE,0,4.62,98.24
2021,23,33929.66,0,257.67,0,-1.48,-12.25,238.73,-6.865,FALSE,0,10.77,98.24
2021,24,34046.78,1.11,250.17,1.11,-2.37,-10.01,285.63,-6.19,FALSE,0,7.64,98.24
2021,25,34166.44,2.54,149.47,1.01,-0.34,-5.75,397.88,-3.045,FALSE,0,5.41,98.24
2021,26,34288.58,4.14,118.89,0.6,-0.96,-5.02,420.59,-2.99,FALSE,0,4.06,98.24
2021,27,34413.13,0,294.05,0.6,-3.31,-13.59,214.19,-8.45,FALSE,0,10.28,98.24
2021,28,34540.03,0,220.41,0.6,-5.2,-11.05,262.94,-8.125,FALSE,0,5.85,98.24
2021,29,34669.21,0,304.84,0.6,-3.51,-14.28,202.31,-8.895,FALSE,0,10.77,98.24
2021,30,34800.61,2.56,236.32,3.15,-1.81,-13.64,213.25,-7.725,FALSE,0,11.83,98.24
