YEAR,WEEK,DATE,SPECIES,ACCESSION,LEAF COLOR,LEAF FALL
2022,11,11/9/22,"Platanus occidentalis
",CC6694*03,100,95
2022,11,11/11/22,"Platanus occidentalis
",CC6694*03,97,81
2022,11,11/12/22,"Platanus occidentalis
",CC6694*03,95,90
2022,12,11/15/22,"Platanus occidentalis
",CC6694*03,100,99
2022,12,11/16/22,"Platanus occidentalis
",CC6694*03,100,96
2022,12,11/16/22,"Platanus occidentalis
",CC6694*03,100,99
2022,12,11/18/22,"Platanus occidentalis
",CC6694*03,5,95
2022,12,11/18/22,"Platanus occidentalis
",CC6694*03,100,77
2022,12,11/18/22,"Platanus occidentalis
",CC6694*03,100,99
2022,13,11/20/22,"Platanus occidentalis
",CC6694*03,80,0
2022,13,11/23/22,"Platanus occidentalis
",CC6694*03,100,99
2022,13,11/26/22,"Platanus occidentalis
",CC6694*03,100,0
2022,14,11/28/22,"Platanus occidentalis
",CC6694*03,100,99
2022,14,11/30/22,"Platanus occidentalis
",CC6694*03,100,97
2022,14,11/30/22,"Platanus occidentalis
",CC6694*03,100,99
2022,14,12/2/22,"Platanus occidentalis
",CC6694*03,98,67
2022,14,12/2/22,"Platanus occidentalis
",CC6694*03,100,99
2022,14,12/3/22,"Platanus occidentalis
",CC6694*03,100,50
2022,4,9/18/22,"Platanus occidentalis
",CC6694*03,45,30
2022,4,9/21/22,"Platanus occidentalis
",CC6694*03,2,3
2022,4,9/22/22,"Platanus occidentalis
",CC6694*03,5,6
2022,4,9/23/22,"Platanus occidentalis
",CC6694*03,5,0
2022,4,9/23/22,"Platanus occidentalis
",CC6694*03,10,10
2022,4,9/23/22,"Platanus occidentalis
",CC6694*03,14,8
2022,3,9/11/22,"Platanus occidentalis
",CC9222*01,0,12
2022,3,9/11/22,"Platanus occidentalis
",CC9222*01,3,3
2022,3,9/11/22,"Platanus occidentalis
",CC9222*01,1,0
2022,3,9/14/22,"Platanus occidentalis
",CC9222*01,1,0
2022,3,9/17/22,"Platanus occidentalis
",CC9222*01,3,1
2022,5,9/25/22,"Platanus occidentalis
",CC9222*01,1,15
2022,5,9/28/22,"Platanus occidentalis
",CC9222*01,5,2
2022,5,9/30/22,"Platanus occidentalis
",CC9222*01,0,0
2022,5,10/1/22,"Platanus occidentalis
",CC9222*01,5,15
2022,5,9/30/22,"Platanus occidentalis
",CC9222*01,3,3
2022,6,10/4/22,"Platanus occidentalis
",CC9222*01,5,0
2022,6,10/7/22,"Platanus occidentalis
",CC9222*01,10,5
2022,6,10/7/22,"Platanus occidentalis
",CC9222*01,10,10
2022,6,10/8/22,"Platanus occidentalis
",CC9222*01,50,20
2022,6,10/8/22,"Platanus occidentalis
",CC9222*01,10,5
2022,7,10/15/22,"Platanus occidentalis
",CC9222*01,20,10
2022,8,10/16/22,"Platanus occidentalis
",CC9222*01,30,20
2022,8,10/16/22,"Platanus occidentalis
",CC9222*01,90,5
2022,8,10/19/22,"Platanus occidentalis
",CC9222*01,80,20
2022,8,10/20/22,"Platanus occidentalis
",CC9222*01,30,59
2022,9,10/24/22,"Platanus occidentalis
",CC9222*01,75,5
2022,9,10/27/22,"Platanus occidentalis
",CC9222*01,95,20
2022,10,10/30/22,"Platanus occidentalis
",CC9222*01,100,5
2022,10,10/30/22,"Platanus occidentalis
",CC9222*01,80,35
2022,10,10/30/22,"Platanus occidentalis
",CC9222*01,100,50
2022,10,11/3/22,"Platanus occidentalis
",CC9222*01,100,85
2022,11,11/7/22,"Platanus occidentalis
",CC9222*01,100,99
2022,11,11/8/22,"Platanus occidentalis
",CC9222*01,100,98
2022,12,11/11/22,"Platanus occidentalis
",CC9222*01,0,100
2022,12,11/13/22,"Platanus occidentalis
",CC9222*01,98,80
2022,12,11/14/22,"Platanus occidentalis
",CC9222*01,100,95
2022,12,11/19/22,"Platanus occidentalis
",CC9222*01,100,98
2022,13,11/20/22,"Platanus occidentalis
",CC9222*01,1,98
2022,13,11/23/22,"Platanus occidentalis
",CC9222*01,100,98
2022,14,12/3/22,"Platanus occidentalis
",CC9222*01,100,98
2022,4,9/18/22,"Platanus occidentalis
",CC9222*01,2,0
2022,4,9/21/22,"Platanus occidentalis
",CC9222*01,5,2
2022,4,9/22/22,"Platanus occidentalis
",CC9222*01,5,0
2022,4,9/24/22,"Platanus occidentalis
",CC9222*01,5,5
2022,2,9/8/22,"Quercus alba
",20050360*10,0,20
2022,2,9/10/22,"Quercus alba
",20050360*10,0,0
2022,3,9/11/22,"Quercus alba
",20050360*10,0,0
2022,3,9/15/22,"Quercus alba
",20050360*10,0,30
2022,3,9/15/22,"Quercus alba
",20050360*10,0,0
2022,3,9/16/22,"Quercus alba
",20050360*10,1,0
2022,3,9/17/22,"Quercus alba
",20050360*10,0,0
2022,3,9/17/22,"Quercus alba
",20050360*10,0,0
2022,5,9/25/22,"Quercus alba
",20050360*10,0,5
2022,5,9/29/22,"Quercus alba
",20050360*10,15,25
2022,5,9/29/22,"Quercus alba
",20050360*10,0,0
2022,5,9/30/22,"Quercus alba
",20050360*10,0,0
2022,5,10/1/22,"Quercus alba
",20050360*10,0,0
2022,6,10/3/22,"Quercus alba
",20050360*10,0,10
2022,6,10/6/22,"Quercus alba
",20050360*10,15,25
2022,6,10/6/22,"Quercus alba
",20050360*10,0,2
2022,6,10/8/22,"Quercus alba
",20050360*10,0,1
2022,7,10/9/22,"Quercus alba
",20050360*10,0,0
2022,7,10/9/22,"Quercus alba
",20050360*10,0,0
2022,7,10/9/22,"Quercus alba
",20050360*10,7,5
2022,7,10/13/22,"Quercus alba
",20050360*10,35,25
2022,7,10/13/22,"Quercus alba
",20050360*10,5,2
2022,8,10/16/22,"Quercus alba
",20050360*10,7,5
2022,8,10/16/22,"Quercus alba
",20050360*10,2,2
2022,8,10/18/22,"Quercus alba
",20050360*10,12,10
2022,8,10/20/22,"Quercus alba
",20050360*10,30,25
2022,8,10/21/22,"Quercus alba
",20050360*10,20,10
2022,8,10/22/22,"Quercus alba
",20050360*10,15,5
2022,9,10/23/22,"Quercus alba
",20050360*10,5,5
2022,9,10/27/22,"Quercus alba
",20050360*10,100,25
2022,9,10/28/22,"Quercus alba
",20050360*10,100,30
2022,10,10/30/22,"Quercus alba
",20050360*10,100,10
2022,10,11/1/22,"Quercus alba
",20050360*10,100,5
2022,10,11/3/22,"Quercus alba
",20050360*10,100,30
2022,10,11/4/22,"Quercus alba
",20050360*10,100,50
2022,11,11/10/22,"Quercus alba
",20050360*10,100,30
2022,11,11/10/22,"Quercus alba
",20050360*10,100,50
2022,11,11/11/22,"Quercus alba
",20050360*10,100,15
2022,11,11/12/22,"Quercus alba
",20050360*10,100,10
2022,12,11/17/22,"Quercus alba
",20050360*10,100,30
2022,12,11/17/22,"Quercus alba
",20050360*10,100,5
2022,12,11/17/22,"Quercus alba
",20050360*10,100,40
2022,12,11/18/22,"Quercus alba
",20050360*10,100,50
2022,13,11/24/22,"Quercus alba
",20050360*10,100,30
2022,14,11/27/22,"Quercus alba
",20050360*10,100,60
2022,14,11/29/22,"Quercus alba
",20050360*10,100,20
2022,14,12/1/22,"Quercus alba
",20050360*10,100,35
2022,14,12/1/22,"Quercus alba
",20050360*10,100,60
2022,14,12/3/22,"Quercus alba
",20050360*10,100,20
2022,4,9/22/22,"Quercus alba
",20050360*10,25,0
2022,4,9/22/22,"Quercus alba
",20050360*10,0,0
2022,4,9/23/22,"Quercus alba
",20050360*10,0,0
2022,4,9/24/22,"Quercus alba
",20050360*10,0,0
2022,2,9/8/22,"Quercus alba
",CC0234*01,0,0
2022,2,9/9/22,"Quercus alba
",CC0234*01,0,0
2022,2,9/9/22,"Quercus alba
",CC0234*01,0,0
2022,3,9/14/22,"Quercus alba
",CC0234*01,0,0
2022,3,9/15/22,"Quercus alba
",CC0234*01,0,0
2022,3,9/16/22,"Quercus alba
",CC0234*01,7,3
2022,3,9/16/22,"Quercus alba
",CC0234*01,0,0
2022,3,9/16/22,"Quercus alba
",CC0234*01,2,2
2022,3,9/17/22,"Quercus alba
",CC0234*01,2,2
2022,5,9/28/22,"Quercus alba
",CC0234*01,0,0
2022,5,9/29/22,"Quercus alba
",CC0234*01,0,0
2022,5,9/29/22,"Quercus alba
",CC0234*01,1,1
2022,5,9/30/22,"Quercus alba
",CC0234*01,10,10
2022,5,9/30/22,"Quercus alba
",CC0234*01,3,7
2022,5,9/30/22,"Quercus alba
",CC0234*01,7,9
2022,6,10/4/22,"Quercus alba
",CC0234*01,0,0
2022,6,10/7/22,"Quercus alba
",CC0234*01,0,0
2022,6,10/7/22,"Quercus alba
",CC0234*01,12,15
2022,6,10/7/22,"Quercus alba
",CC0234*01,11,8
2022,6,10/7/22,"Quercus alba
",CC0234*01,18,14
2022,7,10/10/22,"Quercus alba
",CC0234*01,15,5
2022,7,10/14/22,"Quercus alba
",CC0234*01,15,20
2022,7,10/15/22,"Quercus alba
",CC0234*01,5,0
2022,8,10/16/22,"Quercus alba
",CC0234*01,2,0
2022,8,10/16/22,"Quercus alba
",CC0234*01,9,7
2022,8,10/18/22,"Quercus alba
",CC0234*01,18,25
2022,8,10/19/22,"Quercus alba
",CC0234*01,10,0
2022,8,10/21/22,"Quercus alba
",CC0234*01,3,0
2022,8,10/21/22,"Quercus alba
",CC0234*01,15,9
2022,9,10/27/22,"Quercus alba
",CC0234*01,75,0
2022,9,10/28/22,"Quercus alba
",CC0234*01,99,10
2022,9,10/28/22,"Quercus alba
",CC0234*01,75,25
2022,9,10/28/22,"Quercus alba
",CC0234*01,60,30
2022,10,11/1/22,"Quercus alba
",CC0234*01,100,50
2022,10,11/3/22,"Quercus alba
",CC0234*01,100,75
2022,10,11/4/22,"Quercus alba
",CC0234*01,100,80
2022,10,11/4/22,"Quercus alba
",CC0234*01,100,40
2022,10,11/4/22,"Quercus alba
",CC0234*01,100,80
2022,11,11/8/22,"Quercus alba
",CC0234*01,100,80
2022,11,11/8/22,"Quercus alba
",CC0234*01,100,90
2022,11,11/10/22,"Quercus alba
",CC0234*01,100,100
2022,11,11/11/22,"Quercus alba
",CC0234*01,100,90
2022,11,11/11/22,"Quercus alba
",CC0234*01,100,90
2022,11,11/11/22,"Quercus alba
",CC0234*01,50,60
2022,12,11/16/22,"Quercus alba
",CC0234*01,100,95
2022,12,11/18/22,"Quercus alba
",CC0234*01,100,95
2022,12,11/18/22,"Quercus alba
",CC0234*01,40,60
2022,14,11/28/22,"Quercus alba
",CC0234*01,0,100
2022,14,12/2/22,"Quercus alba
",CC0234*01,0,100
2022,14,12/3/22,"Quercus alba
",CC0234*01,0,100
2022,4,9/22/22,"Quercus alba
",CC0234*01,1,0
2022,4,9/23/22,"Quercus alba
",CC0234*01,0,0
2022,4,9/23/22,"Quercus alba
",CC0234*01,1,1
2022,4,9/24/22,"Quercus alba
",CC0234*01,0,0
2022,4,9/24/22,"Quercus alba
",CC0234*01,1,2
2022,2,9/7/22,"Quercus alba
",CC0239*01,0,0
2022,2,9/9/22,"Quercus alba
",CC0239*01,2,0
2022,2,9/9/22,"Quercus alba
",CC0239*01,0,0
2022,3,9/11/22,"Quercus alba
",CC0239*01,0,1
2022,3,9/12/22,"Quercus alba
",CC0239*01,0,0
2022,3,9/14/22,"Quercus alba
",CC0239*01,9,2
2022,3,9/15/22,"Quercus alba
",CC0239*01,0,0
2022,3,9/15/22,"Quercus alba
",CC0239*01,2,0
2022,3,9/16/22,"Quercus alba
",CC0239*01,0,0
2022,5,9/25/22,"Quercus alba
",CC0239*01,2,5
2022,5,9/27/22,"Quercus alba
",CC0239*01,5,0
2022,5,9/28/22,"Quercus alba
",CC0239*01,4,6
2022,5,9/28/22,"Quercus alba
",CC0239*01,8,8
2022,5,9/29/22,"Quercus alba
",CC0239*01,1,1
2022,6,10/2/22,"Quercus alba
",CC0239*01,6,7
2022,6,10/4/22,"Quercus alba
",CC0239*01,10,8
2022,6,10/4/22,"Quercus alba
",CC0239*01,8,5
2022,6,10/5/22,"Quercus alba
",CC0239*01,10,0
2022,6,10/6/22,"Quercus alba
",CC0239*01,14,10
2022,6,10/6/22,"Quercus alba
",CC0239*01,7,5
2022,7,10/10/22,"Quercus alba
",CC0239*01,15,10
2022,7,10/11/22,"Quercus alba
",CC0239*01,10,5
2022,7,10/11/22,"Quercus alba
",CC0239*01,10,10
2022,7,10/12/22,"Quercus alba
",CC0239*01,11,11
2022,7,10/13/22,"Quercus alba
",CC0239*01,32,9
2022,8,10/16/22,"Quercus alba
",CC0239*01,14,10
2022,8,10/18/22,"Quercus alba
",CC0239*01,40,30
2022,8,10/19/22,"Quercus alba
",CC0239*01,25,25
2022,8,10/20/22,"Quercus alba
",CC0239*01,39,15
2022,8,10/21/22,"Quercus alba
",CC0239*01,50,15
2022,9,10/26/22,"Quercus alba
",CC0239*01,90,50
2022,9,10/26/22,"Quercus alba
",CC0239*01,20,80
2022,9,10/27/22,"Quercus alba
",CC0239*01,100,50
2022,9,10/28/22,"Quercus alba
",CC0239*01,94,30
2022,10,10/30/22,"Quercus alba
",CC0239*01,91,47
2022,10,11/1/22,"Quercus alba
",CC0239*01,50,100
2022,10,11/1/22,"Quercus alba
",CC0239*01,100,60
2022,10,11/2/22,"Quercus alba
",CC0239*01,95,55
2022,10,11/3/22,"Quercus alba
",CC0239*01,100,45
2022,11,11/9/22,"Quercus alba
",CC0239*01,100,100
2022,11,11/9/22,"Quercus alba
",CC0239*01,99,95
2022,11,11/10/22,"Quercus alba
",CC0239*01,100,95
2022,11,11/10/22,"Quercus alba
",CC0239*01,100,85
2022,12,11/13/22,"Quercus alba
",CC0239*01,100,85
2022,12,11/15/22,"Quercus alba
",CC0239*01,100,97
2022,12,11/17/22,"Quercus alba
",CC0239*01,100,100
2022,12,11/17/22,"Quercus alba
",CC0239*01,100,99
2022,12,11/18/22,"Quercus alba
",CC0239*01,100,99.8
2022,12,11/19/22,"Quercus alba
",CC0239*01,0,100
2022,13,11/20/22,"Quercus alba
",CC0239*01,100,97
2022,13,11/21/22,"Quercus alba
",CC0239*01,100,96
2022,13,11/22/22,"Quercus alba
",CC0239*01,100,100
2022,14,11/29/22,"Quercus alba
",CC0239*01,100,100
2022,14,12/1/22,"Quercus alba
",CC0239*01,99,97
2022,14,12/3/22,"Quercus alba
",CC0239*01,100,96
2022,4,9/18/22,"Quercus alba
",CC0239*01,3,4
2022,4,9/21/22,"Quercus alba
",CC0239*01,1,2
2022,4,9/21/22,"Quercus alba
",CC0239*01,15,8
2022,4,9/22/22,"Quercus alba
",CC0239*01,2,3
2022,2,9/8/22,"Quercus alba
",CC0253*01,0,0
2022,2,9/9/22,"Quercus alba
",CC0253*01,0,0
2022,3,9/11/22,"Quercus alba
",CC0253*01,3,0
2022,3,9/15/22,"Quercus alba
",CC0253*01,0,0
2022,3,9/17/22,"Quercus alba
",CC0253*01,0,0
2022,3,9/17/22,"Quercus alba
",CC0253*01,0,0
2022,3,9/17/22,"Quercus alba
",CC0253*01,2,5
2022,5,9/28/22,"Quercus alba
",CC0253*01,6,6
2022,5,9/29/22,"Quercus alba
",CC0253*01,10,0
2022,5,10/1/22,"Quercus alba
",CC0253*01,0,0
2022,5,10/1/22,"Quercus alba
",CC0253*01,1,0
2022,5,10/1/22,"Quercus alba
",CC0253*01,0,2
2022,6,10/4/22,"Quercus alba
",CC0253*01,7,7
2022,6,10/5/22,"Quercus alba
",CC0253*01,10,0
2022,6,10/7/22,"Quercus alba
",CC0253*01,10,6
2022,6,10/8/22,"Quercus alba
",CC0253*01,1,0
2022,7,10/9/22,"Quercus alba
",CC0253*01,10,5
2022,7,10/12/22,"Quercus alba
",CC0253*01,15,2
2022,7,10/12/22,"Quercus alba
",CC0253*01,11,11
2022,7,10/14/22,"Quercus alba
",CC0253*01,20,10
2022,7,10/14/22,"Quercus alba
",CC0253*01,25,15
2022,7,10/15/22,"Quercus alba
",CC0253*01,25,1
2022,8,10/19/22,"Quercus alba
",CC0253*01,20,15
2022,8,10/19/22,"Quercus alba
",CC0253*01,25,15
2022,8,10/19/22,"Quercus alba
",CC0253*01,25,25
2022,8,10/20/22,"Quercus alba
",CC0253*01,5,0
2022,9,10/26/22,"Quercus alba
",CC0253*01,80,40
2022,9,10/27/22,"Quercus alba
",CC0253*01,70,25
2022,9,10/29/22,"Quercus alba
",CC0253*01,95,15
2022,9,10/29/22,"Quercus alba
",CC0253*01,85,20
2022,9,10/29/22,"Quercus alba
",CC0253*01,85,20
2022,10,11/2/22,"Quercus alba
",CC0253*01,85,65
2022,10,11/2/22,"Quercus alba
",CC0253*01,98,20
2022,10,11/3/22,"Quercus alba
",CC0253*01,85,35
2022,10,11/4/22,"Quercus alba
",CC0253*01,100,80
2022,11,11/9/22,"Quercus alba
",CC0253*01,100,70
2022,11,11/9/22,"Quercus alba
",CC0253*01,99,95
2022,11,11/11/22,"Quercus alba
",CC0253*01,100,93
2022,11,11/12/22,"Quercus alba
",CC0253*01,100,98
2022,12,11/17/22,"Quercus alba
",CC0253*01,100,99
2022,12,11/17/22,"Quercus alba
",CC0253*01,100,90
2022,12,11/18/22,"Quercus alba
",CC0253*01,100,90
2022,12,11/18/22,"Quercus alba
",CC0253*01,100,90
2022,12,11/19/22,"Quercus alba
",CC0253*01,0,100
2022,13,11/21/22,"Quercus alba
",CC0253*01,100,95
2022,14,11/27/22,"Quercus alba
",CC0253*01,100,95
2022,14,11/28/22,"Quercus alba
",CC0253*01,100,9
2022,14,12/1/22,"Quercus alba
",CC0253*01,99,98
2022,14,12/1/22,"Quercus alba
",CC0253*01,100,95
2022,14,12/3/22,"Quercus alba
",CC0253*01,100,99
2022,4,9/18/22,"Quercus alba
",CC0253*01,0,0
2022,4,9/21/22,"Quercus alba
",CC0253*01,1,2
2022,4,9/22/22,"Quercus alba
",CC0253*01,0,0
2022,4,9/23/22,"Quercus alba
",CC0253*01,2,5
2022,4,9/23/22,"Quercus alba
",CC0253*01,0,0
2022,2,9/8/22,"Quercus alba
",CC0314*01,3,0
2022,2,9/10/22,"Quercus alba
",CC0314*01,0,0
2022,3,9/14/22,"Quercus alba
",CC0314*01,0,0
2022,3,9/16/22,"Quercus alba
",CC0314*01,5,1
2022,3,9/17/22,"Quercus alba
",CC0314*01,2,1
2022,3,9/17/22,"Quercus alba
",CC0314*01,2,1
2022,5,9/29/22,"Quercus alba
",CC0314*01,0,0
2022,5,9/30/22,"Quercus alba
",CC0314*01,9,5
2022,5,10/1/22,"Quercus alba
",CC0314*01,0,0
2022,5,10/1/22,"Quercus alba
",CC0314*01,5,4
2022,6,10/5/22,"Quercus alba
",CC0314*01,2,0
2022,6,10/6/22,"Quercus alba
",CC0314*01,15,10
2022,6,10/6/22,"Quercus alba
",CC0314*01,1,0
2022,6,10/6/22,"Quercus alba
",CC0314*01,10,11
2022,7,10/12/22,"Quercus alba
",CC0314*01,10,4
2022,7,10/13/22,"Quercus alba
",CC0314*01,15,10
2022,7,10/13/22,"Quercus alba
",CC0314*01,33,15
2022,7,10/14/22,"Quercus alba
",CC0314*01,2,0
2022,8,10/19/22,"Quercus alba
",CC0314*01,35,18
2022,8,10/20/22,"Quercus alba
",CC0314*01,25,15
2022,8,10/20/22,"Quercus alba
",CC0314*01,15,2
2022,8,10/20/22,"Quercus alba
",CC0314*01,2,0
2022,9,10/27/22,"Quercus alba
",CC0314*01,45,25
2022,9,10/27/22,"Quercus alba
",CC0314*01,85,45
2022,9,10/29/22,"Quercus alba
",CC0314*01,80,25
2022,10,11/3/22,"Quercus alba
",CC0314*01,80,25
2022,10,11/3/22,"Quercus alba
",CC0314*01,95,50
2022,10,11/4/22,"Quercus alba
",CC0314*01,100,50
2022,11,11/7/22,"Quercus alba
",CC0314*01,100,6
2022,11,11/10/22,"Quercus alba
",CC0314*01,99,55
2022,11,11/10/22,"Quercus alba
",CC0314*01,100,60
2022,11,11/12/22,"Quercus alba
",CC0314*01,100,80
2022,12,11/17/22,"Quercus alba
",CC0314*01,99,60
2022,12,11/17/22,"Quercus alba
",CC0314*01,100,80
2022,12,11/19/22,"Quercus alba
",CC0314*01,0,100
2022,12,11/19/22,"Quercus alba
",CC0314*01,100,95
2022,13,11/21/22,"Quercus alba
",CC0314*01,100,90
2022,13,11/22/22,"Quercus alba
",CC0314*01,99,75
2022,14,12/1/22,"Quercus alba
",CC0314*01,10,85
2022,15,12/4/22,"Quercus alba
",CC0314*01,100,92
2022,4,9/18/22,"Quercus alba
",CC0314*01,0,0
2022,4,9/21/22,"Quercus alba
",CC0314*01,0,0
2022,4,9/23/22,"Quercus alba
",CC0314*01,1,2
2022,4,9/23/22,"Quercus alba
",CC0314*01,9,3
2022,2,9/8/22,"Quercus alba
",CC0320*01,15,0
2022,2,9/10/22,"Quercus alba
",CC0320*01,0,0
2022,3,9/14/22,"Quercus alba
",CC0320*01,15,0
2022,3,9/15/22,"Quercus alba
",CC0320*01,1,0
2022,3,9/15/22,"Quercus alba
",CC0320*01,0,0
2022,5,9/26/22,"Quercus alba
",CC0320*01,2,10
2022,5,9/26/22,"Quercus alba
",CC0320*01,35,5
2022,5,9/29/22,"Quercus alba
",CC0320*01,0,0
2022,6,10/3/22,"Quercus alba
",CC0320*01,15,5
2022,6,10/7/22,"Quercus alba
",CC0320*01,0,5
2022,7,10/10/22,"Quercus alba
",CC0320*01,25,15
2022,7,10/10/22,"Quercus alba
",CC0320*01,25,25
2022,7,10/14/22,"Quercus alba
",CC0320*01,0,10
2022,8,10/17/22,"Quercus alba
",CC0320*01,75,35
2022,8,10/17/22,"Quercus alba
",CC0320*01,25,15
2022,8,10/17/22,"Quercus alba
",CC0320*01,75,25
2022,8,10/20/22,"Quercus alba
",CC0320*01,90,15
2022,9,10/26/22,"Quercus alba
",CC0320*01,100,25
2022,9,10/26/22,"Quercus alba
",CC0320*01,100,25
2022,9,10/27/22,"Quercus alba
",CC0320*01,100,80
2022,10,10/31/22,"Quercus alba
",CC0320*01,100,60
2022,10,11/5/22,"Quercus alba
",CC0320*01,0,100
2022,11,11/7/22,"Quercus alba
",CC0320*01,100,90
2022,11,11/9/22,"Quercus alba
",CC0320*01,100,85
2022,12,11/14/22,"Quercus alba
",CC0320*01,100,85
2022,13,11/21/22,"Quercus alba
",CC0320*01,100,95
2022,14,11/28/22,"Quercus alba
",CC0320*01,100,95
2022,4,9/18/22,"Quercus alba
",CC0320*01,0,0
2022,4,9/19/22,"Quercus alba
",CC0320*01,15,5
2022,2,9/10/22,"Quercus alba
",CC0383*01,5,2
2022,3,9/11/22,"Quercus alba
",CC0383*01,2,0
2022,3,9/15/22,"Quercus alba
",CC0383*01,0,0
2022,3,9/16/22,"Quercus alba
",CC0383*01,0,1
2022,3,9/17/22,"Quercus alba
",CC0383*01,0,0
2022,5,9/25/22,"Quercus alba
",CC0383*01,5,5
2022,5,9/30/22,"Quercus alba
",CC0383*01,50,5
2022,5,10/1/22,"Quercus alba
",CC0383*01,1,5
2022,6,10/2/22,"Quercus alba
",CC0383*01,10,7
2022,6,10/4/22,"Quercus alba
",CC0383*01,15,10
2022,6,10/6/22,"Quercus alba
",CC0383*01,95,20
2022,6,10/8/22,"Quercus alba
",CC0383*01,1,5
2022,7,10/9/22,"Quercus alba
",CC0383*01,15,20
2022,7,10/9/22,"Quercus alba
",CC0383*01,3,5
2022,7,10/13/22,"Quercus alba
",CC0383*01,20,20
2022,7,10/13/22,"Quercus alba
",CC0383*01,100,30
2022,8,10/16/22,"Quercus alba
",CC0383*01,18,23
2022,8,10/16/22,"Quercus alba
",CC0383*01,5,2
2022,8,10/16/22,"Quercus alba
",CC0383*01,5,2
2022,8,10/20/22,"Quercus alba
",CC0383*01,50,25
2022,8,10/21/22,"Quercus alba
",CC0383*01,100,50
2022,8,10/22/22,"Quercus alba
",CC0383*01,16,15
2022,9,10/23/22,"Quercus alba
",CC0383*01,5,5
2022,9,10/28/22,"Quercus alba
",CC0383*01,100,85
2022,9,10/29/22,"Quercus alba
",CC0383*01,90,25
2022,9,10/29/22,"Quercus alba
",CC0383*01,100,30
2022,10,11/1/22,"Quercus alba
",CC0383*01,100,5
2022,10,11/3/22,"Quercus alba
",CC0383*01,99,80
2022,10,11/3/22,"Quercus alba
",CC0383*01,100,90
2022,11,11/6/22,"Quercus alba
",CC0383*01,100,40
2022,11,11/10/22,"Quercus alba
",CC0383*01,100,95
2022,11,11/12/22,"Quercus alba
",CC0383*01,100,20
2022,12,11/13/22,"Quercus alba
",CC0383*01,100,95
2022,12,11/17/22,"Quercus alba
",CC0383*01,100,98
2022,12,11/17/22,"Quercus alba
",CC0383*01,100,100
2022,14,12/2/22,"Quercus alba
",CC0383*01,100,100
2022,15,12/5/22,"Quercus alba
",CC0383*01,100,99
2022,4,9/22/22,"Quercus alba
",CC0383*01,5,5
2022,4,9/24/22,"Quercus alba
",CC0383*01,0,0
2022,2,9/10/22,"Quercus alba
",CC1059*01,0,2
2022,3,9/11/22,"Quercus alba
",CC1059*01,2,1
2022,3,9/15/22,"Quercus alba
",CC1059*01,15,0
2022,3,9/16/22,"Quercus alba
",CC1059*01,1,0
2022,3,9/17/22,"Quercus alba
",CC1059*01,5,0
2022,5,9/25/22,"Quercus alba
",CC1059*01,10,1
2022,5,9/27/22,"Quercus alba
",CC1059*01,30,5
2022,5,10/1/22,"Quercus alba
",CC1059*01,25,15
2022,6,10/2/22,"Quercus alba
",CC1059*01,10,0
2022,6,10/4/22,"Quercus alba
",CC1059*01,50,15
2022,6,10/4/22,"Quercus alba
",CC1059*01,30,10
2022,7,10/9/22,"Quercus alba
",CC1059*01,20,0
2022,7,10/12/22,"Quercus alba
",CC1059*01,80,15
2022,8,10/16/22,"Quercus alba
",CC1059*01,30,25
2022,8,10/16/22,"Quercus alba
",CC1059*01,30,10
2022,8,10/19/22,"Quercus alba
",CC1059*01,90,30
2022,8,10/21/22,"Quercus alba
",CC1059*01,40,40
2022,9,10/23/22,"Quercus alba
",CC1059*01,90,20
2022,9,10/26/22,"Quercus alba
",CC1059*01,99,43
2022,9,10/27/22,"Quercus alba
",CC1059*01,95,55
2022,10,10/30/22,"Quercus alba
",CC1059*01,100,30
2022,10,11/1/22,"Quercus alba
",CC1059*01,100,85
2022,10,11/2/22,"Quercus alba
",CC1059*01,100,60
2022,11,11/6/22,"Quercus alba
",CC1059*01,100,80
2022,11,11/8/22,"Quercus alba
",CC1059*01,100,90
2022,11,11/9/22,"Quercus alba
",CC1059*01,100,90
2022,11,11/10/22,"Quercus alba
",CC1059*01,100,80
2022,12,11/15/22,"Quercus alba
",CC1059*01,100,95
2022,13,11/20/22,"Quercus alba
",CC1059*01,100,99
2022,13,11/23/22,"Quercus alba
",CC1059*01,100,99
2022,14,12/1/22,"Quercus alba
",CC1059*01,100,99
2022,15,12/8/22,"Quercus alba
",CC1059*01,100,95
2022,4,9/23/22,"Quercus alba
",CC1059*01,15,3
2022,2,9/6/22,"Quercus alba
",CC4326*01,2,0
2022,3,9/11/22,"Quercus alba
",CC4326*01,2,5
2022,3,9/13/22,"Quercus alba
",CC4326*01,1,2
2022,3,9/13/22,"Quercus alba
",CC4326*01,0,1
2022,5,9/27/22,"Quercus alba
",CC4326*01,0,0
2022,5,9/27/22,"Quercus alba
",CC4326*01,0,3
2022,5,9/30/22,"Quercus alba
",CC4326*01,7,2
2022,5,9/30/22,"Quercus alba
",CC4326*01,10,15
2022,6,10/4/22,"Quercus alba
",CC4326*01,5,0
2022,6,10/4/22,"Quercus alba
",CC4326*01,1,5
2022,6,10/7/22,"Quercus alba
",CC4326*01,15,20
2022,7,10/11/22,"Quercus alba
",CC4326*01,3,4
2022,7,10/12/22,"Quercus alba
",CC4326*01,10,0
2022,7,10/13/22,"Quercus alba
",CC4326*01,10,4
2022,8,10/16/22,"Quercus alba
",CC4326*01,20,25
